datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/13/2020 9:00:00 PM,2/13/2020 4:00:00 PM,RTO,RTO,RTO,RTO,96286.907,False
2/13/2020 10:00:00 PM,2/13/2020 5:00:00 PM,RTO,RTO,RTO,RTO,99027.627,False
2/13/2020 11:00:00 PM,2/13/2020 6:00:00 PM,RTO,RTO,RTO,RTO,101701.560,False
2/14/2020 12:00:00 AM,2/13/2020 7:00:00 PM,RTO,RTO,RTO,RTO,101871.459,False
2/14/2020 1:00:00 AM,2/13/2020 8:00:00 PM,RTO,RTO,RTO,RTO,100705.484,False
2/14/2020 2:00:00 AM,2/13/2020 9:00:00 PM,RTO,RTO,RTO,RTO,98216.751,False
2/14/2020 3:00:00 AM,2/13/2020 10:00:00 PM,RTO,RTO,RTO,RTO,93834.006,False
2/14/2020 4:00:00 AM,2/13/2020 11:00:00 PM,RTO,RTO,RTO,RTO,89660.107,False
2/14/2020 5:00:00 AM,2/14/2020 12:00:00 AM,RTO,RTO,RTO,RTO,86812.269,False
2/14/2020 6:00:00 AM,2/14/2020 1:00:00 AM,RTO,RTO,RTO,RTO,85543.007,False
2/14/2020 7:00:00 AM,2/14/2020 2:00:00 AM,RTO,RTO,RTO,RTO,85325.112,False
2/14/2020 8:00:00 AM,2/14/2020 3:00:00 AM,RTO,RTO,RTO,RTO,85908.665,False
2/14/2020 9:00:00 AM,2/14/2020 4:00:00 AM,RTO,RTO,RTO,RTO,88256.475,False
2/14/2020 10:00:00 AM,2/14/2020 5:00:00 AM,RTO,RTO,RTO,RTO,93543.319,False
2/14/2020 11:00:00 AM,2/14/2020 6:00:00 AM,RTO,RTO,RTO,RTO,101748.109,False
2/14/2020 12:00:00 PM,2/14/2020 7:00:00 AM,RTO,RTO,RTO,RTO,106887.117,False
2/14/2020 1:00:00 PM,2/14/2020 8:00:00 AM,RTO,RTO,RTO,RTO,107333.289,False
2/14/2020 2:00:00 PM,2/14/2020 9:00:00 AM,RTO,RTO,RTO,RTO,105670.144,False
2/14/2020 3:00:00 PM,2/14/2020 10:00:00 AM,RTO,RTO,RTO,RTO,103767.824,False
2/14/2020 4:00:00 PM,2/14/2020 11:00:00 AM,RTO,RTO,RTO,RTO,101859.849,False
2/14/2020 5:00:00 PM,2/14/2020 12:00:00 PM,RTO,RTO,RTO,RTO,100099.834,False
2/14/2020 6:00:00 PM,2/14/2020 1:00:00 PM,RTO,RTO,RTO,RTO,98655.885,False
2/14/2020 7:00:00 PM,2/14/2020 2:00:00 PM,RTO,RTO,RTO,RTO,97548.969,False
2/14/2020 8:00:00 PM,2/14/2020 3:00:00 PM,RTO,RTO,RTO,RTO,97292.119,False
2/14/2020 9:00:00 PM,2/14/2020 4:00:00 PM,RTO,RTO,RTO,RTO,99426.102,False
2/14/2020 10:00:00 PM,2/14/2020 5:00:00 PM,RTO,RTO,RTO,RTO,103768.347,False
2/14/2020 11:00:00 PM,2/14/2020 6:00:00 PM,RTO,RTO,RTO,RTO,108763.380,False
2/15/2020 12:00:00 AM,2/14/2020 7:00:00 PM,RTO,RTO,RTO,RTO,109517.082,False
2/15/2020 1:00:00 AM,2/14/2020 8:00:00 PM,RTO,RTO,RTO,RTO,108950.481,False
2/15/2020 2:00:00 AM,2/14/2020 9:00:00 PM,RTO,RTO,RTO,RTO,107170.499,False
2/15/2020 3:00:00 AM,2/14/2020 10:00:00 PM,RTO,RTO,RTO,RTO,104212.810,False
2/15/2020 4:00:00 AM,2/14/2020 11:00:00 PM,RTO,RTO,RTO,RTO,100898.726,False
2/15/2020 5:00:00 AM,2/15/2020 12:00:00 AM,RTO,RTO,RTO,RTO,98599.420,False
2/15/2020 6:00:00 AM,2/15/2020 1:00:00 AM,RTO,RTO,RTO,RTO,97483.206,False
2/15/2020 7:00:00 AM,2/15/2020 2:00:00 AM,RTO,RTO,RTO,RTO,97446.418,False
2/15/2020 8:00:00 AM,2/15/2020 3:00:00 AM,RTO,RTO,RTO,RTO,97481.033,False
2/15/2020 9:00:00 AM,2/15/2020 4:00:00 AM,RTO,RTO,RTO,RTO,98923.821,False
2/15/2020 10:00:00 AM,2/15/2020 5:00:00 AM,RTO,RTO,RTO,RTO,101458.951,False
2/15/2020 11:00:00 AM,2/15/2020 6:00:00 AM,RTO,RTO,RTO,RTO,105007.822,False
2/15/2020 12:00:00 PM,2/15/2020 7:00:00 AM,RTO,RTO,RTO,RTO,107436.260,False
2/15/2020 1:00:00 PM,2/15/2020 8:00:00 AM,RTO,RTO,RTO,RTO,106606.078,False
2/15/2020 2:00:00 PM,2/15/2020 9:00:00 AM,RTO,RTO,RTO,RTO,103710.584,False
2/15/2020 3:00:00 PM,2/15/2020 10:00:00 AM,RTO,RTO,RTO,RTO,100556.901,False
2/15/2020 4:00:00 PM,2/15/2020 11:00:00 AM,RTO,RTO,RTO,RTO,97531.526,False
2/15/2020 5:00:00 PM,2/15/2020 12:00:00 PM,RTO,RTO,RTO,RTO,94672.912,False
2/15/2020 6:00:00 PM,2/15/2020 1:00:00 PM,RTO,RTO,RTO,RTO,92162.395,False
2/15/2020 7:00:00 PM,2/15/2020 2:00:00 PM,RTO,RTO,RTO,RTO,90362.318,False
2/15/2020 8:00:00 PM,2/15/2020 3:00:00 PM,RTO,RTO,RTO,RTO,90135.113,False
2/15/2020 9:00:00 PM,2/15/2020 4:00:00 PM,RTO,RTO,RTO,RTO,91789.614,False
2/15/2020 10:00:00 PM,2/15/2020 5:00:00 PM,RTO,RTO,RTO,RTO,95592.947,False
2/15/2020 11:00:00 PM,2/15/2020 6:00:00 PM,RTO,RTO,RTO,RTO,99773.221,False
2/16/2020 12:00:00 AM,2/15/2020 7:00:00 PM,RTO,RTO,RTO,RTO,100020.699,False
2/16/2020 1:00:00 AM,2/15/2020 8:00:00 PM,RTO,RTO,RTO,RTO,99049.619,False
2/16/2020 2:00:00 AM,2/15/2020 9:00:00 PM,RTO,RTO,RTO,RTO,96910.993,False
2/16/2020 3:00:00 AM,2/15/2020 10:00:00 PM,RTO,RTO,RTO,RTO,93683.048,False
2/16/2020 4:00:00 AM,2/15/2020 11:00:00 PM,RTO,RTO,RTO,RTO,89963.270,False
2/16/2020 5:00:00 AM,2/16/2020 12:00:00 AM,RTO,RTO,RTO,RTO,86906.720,False
2/16/2020 6:00:00 AM,2/16/2020 1:00:00 AM,RTO,RTO,RTO,RTO,84819.357,False
2/16/2020 7:00:00 AM,2/16/2020 2:00:00 AM,RTO,RTO,RTO,RTO,83813.330,False
2/16/2020 8:00:00 AM,2/16/2020 3:00:00 AM,RTO,RTO,RTO,RTO,83267.125,False
2/16/2020 9:00:00 AM,2/16/2020 4:00:00 AM,RTO,RTO,RTO,RTO,83552.801,False
2/16/2020 10:00:00 AM,2/16/2020 5:00:00 AM,RTO,RTO,RTO,RTO,84784.900,False
2/16/2020 11:00:00 AM,2/16/2020 6:00:00 AM,RTO,RTO,RTO,RTO,86991.791,False
2/16/2020 12:00:00 PM,2/16/2020 7:00:00 AM,RTO,RTO,RTO,RTO,89283.274,False
2/16/2020 1:00:00 PM,2/16/2020 8:00:00 AM,RTO,RTO,RTO,RTO,90763.857,False
2/16/2020 2:00:00 PM,2/16/2020 9:00:00 AM,RTO,RTO,RTO,RTO,90653.676,False
2/16/2020 3:00:00 PM,2/16/2020 10:00:00 AM,RTO,RTO,RTO,RTO,88778.456,False
2/16/2020 4:00:00 PM,2/16/2020 11:00:00 AM,RTO,RTO,RTO,RTO,86850.790,False
2/16/2020 5:00:00 PM,2/16/2020 12:00:00 PM,RTO,RTO,RTO,RTO,84980.488,False
2/16/2020 6:00:00 PM,2/16/2020 1:00:00 PM,RTO,RTO,RTO,RTO,83143.611,False
2/16/2020 7:00:00 PM,2/16/2020 2:00:00 PM,RTO,RTO,RTO,RTO,81792.950,False
2/16/2020 8:00:00 PM,2/16/2020 3:00:00 PM,RTO,RTO,RTO,RTO,81212.713,False
2/16/2020 9:00:00 PM,2/16/2020 4:00:00 PM,RTO,RTO,RTO,RTO,82537.264,False
2/16/2020 10:00:00 PM,2/16/2020 5:00:00 PM,RTO,RTO,RTO,RTO,86228.573,False
2/16/2020 11:00:00 PM,2/16/2020 6:00:00 PM,RTO,RTO,RTO,RTO,90661.389,False
2/17/2020 12:00:00 AM,2/16/2020 7:00:00 PM,RTO,RTO,RTO,RTO,91508.117,False
2/17/2020 1:00:00 AM,2/16/2020 8:00:00 PM,RTO,RTO,RTO,RTO,90591.229,False
2/17/2020 2:00:00 AM,2/16/2020 9:00:00 PM,RTO,RTO,RTO,RTO,88645.746,False
2/17/2020 3:00:00 AM,2/16/2020 10:00:00 PM,RTO,RTO,RTO,RTO,85620.935,False
2/17/2020 4:00:00 AM,2/16/2020 11:00:00 PM,RTO,RTO,RTO,RTO,82605.116,False
2/17/2020 5:00:00 AM,2/17/2020 12:00:00 AM,RTO,RTO,RTO,RTO,80511.049,False
2/17/2020 6:00:00 AM,2/17/2020 1:00:00 AM,RTO,RTO,RTO,RTO,79528.644,False
2/17/2020 7:00:00 AM,2/17/2020 2:00:00 AM,RTO,RTO,RTO,RTO,79449.660,False
2/17/2020 8:00:00 AM,2/17/2020 3:00:00 AM,RTO,RTO,RTO,RTO,80221.546,False
2/17/2020 9:00:00 AM,2/17/2020 4:00:00 AM,RTO,RTO,RTO,RTO,82543.886,False
2/17/2020 10:00:00 AM,2/17/2020 5:00:00 AM,RTO,RTO,RTO,RTO,87354.070,False
2/17/2020 11:00:00 AM,2/17/2020 6:00:00 AM,RTO,RTO,RTO,RTO,94259.977,False
2/17/2020 12:00:00 PM,2/17/2020 7:00:00 AM,RTO,RTO,RTO,RTO,98314.504,False
2/17/2020 1:00:00 PM,2/17/2020 8:00:00 AM,RTO,RTO,RTO,RTO,97516.672,False
2/17/2020 2:00:00 PM,2/17/2020 9:00:00 AM,RTO,RTO,RTO,RTO,95187.884,False
2/17/2020 3:00:00 PM,2/17/2020 10:00:00 AM,RTO,RTO,RTO,RTO,93011.065,False
2/17/2020 4:00:00 PM,2/17/2020 11:00:00 AM,RTO,RTO,RTO,RTO,90588.288,False
2/17/2020 5:00:00 PM,2/17/2020 12:00:00 PM,RTO,RTO,RTO,RTO,88910.367,False
2/17/2020 6:00:00 PM,2/17/2020 1:00:00 PM,RTO,RTO,RTO,RTO,87587.416,False
2/17/2020 7:00:00 PM,2/17/2020 2:00:00 PM,RTO,RTO,RTO,RTO,86507.575,False
2/17/2020 8:00:00 PM,2/17/2020 3:00:00 PM,RTO,RTO,RTO,RTO,86285.530,False
2/17/2020 9:00:00 PM,2/17/2020 4:00:00 PM,RTO,RTO,RTO,RTO,87923.694,False
2/17/2020 10:00:00 PM,2/17/2020 5:00:00 PM,RTO,RTO,RTO,RTO,91670.841,False
2/17/2020 11:00:00 PM,2/17/2020 6:00:00 PM,RTO,RTO,RTO,RTO,96335.106,False
2/18/2020 12:00:00 AM,2/17/2020 7:00:00 PM,RTO,RTO,RTO,RTO,96538.994,False
2/18/2020 1:00:00 AM,2/17/2020 8:00:00 PM,RTO,RTO,RTO,RTO,95234.547,False
2/18/2020 2:00:00 AM,2/17/2020 9:00:00 PM,RTO,RTO,RTO,RTO,92040.913,False
2/18/2020 3:00:00 AM,2/17/2020 10:00:00 PM,RTO,RTO,RTO,RTO,87286.075,False
2/18/2020 4:00:00 AM,2/17/2020 11:00:00 PM,RTO,RTO,RTO,RTO,82933.032,False
2/18/2020 5:00:00 AM,2/18/2020 12:00:00 AM,RTO,RTO,RTO,RTO,79578.509,False
2/18/2020 6:00:00 AM,2/18/2020 1:00:00 AM,RTO,RTO,RTO,RTO,77918.602,False
2/18/2020 7:00:00 AM,2/18/2020 2:00:00 AM,RTO,RTO,RTO,RTO,77386.911,False
2/18/2020 8:00:00 AM,2/18/2020 3:00:00 AM,RTO,RTO,RTO,RTO,77629.159,False
2/18/2020 9:00:00 AM,2/18/2020 4:00:00 AM,RTO,RTO,RTO,RTO,79506.014,False
2/18/2020 10:00:00 AM,2/18/2020 5:00:00 AM,RTO,RTO,RTO,RTO,84601.649,False
2/18/2020 11:00:00 AM,2/18/2020 6:00:00 AM,RTO,RTO,RTO,RTO,92446.498,False
2/18/2020 12:00:00 PM,2/18/2020 7:00:00 AM,RTO,RTO,RTO,RTO,96490.442,False
2/18/2020 1:00:00 PM,2/18/2020 8:00:00 AM,RTO,RTO,RTO,RTO,96069.419,False
2/18/2020 2:00:00 PM,2/18/2020 9:00:00 AM,RTO,RTO,RTO,RTO,94752.735,False
2/18/2020 3:00:00 PM,2/18/2020 10:00:00 AM,RTO,RTO,RTO,RTO,93285.631,False
2/18/2020 4:00:00 PM,2/18/2020 11:00:00 AM,RTO,RTO,RTO,RTO,91415.713,False
2/18/2020 5:00:00 PM,2/18/2020 12:00:00 PM,RTO,RTO,RTO,RTO,89962.396,False
2/18/2020 6:00:00 PM,2/18/2020 1:00:00 PM,RTO,RTO,RTO,RTO,89190.009,False
2/18/2020 7:00:00 PM,2/18/2020 2:00:00 PM,RTO,RTO,RTO,RTO,88437.296,False
2/18/2020 8:00:00 PM,2/18/2020 3:00:00 PM,RTO,RTO,RTO,RTO,88233.209,False
2/18/2020 9:00:00 PM,2/18/2020 4:00:00 PM,RTO,RTO,RTO,RTO,89677.077,False
2/18/2020 10:00:00 PM,2/18/2020 5:00:00 PM,RTO,RTO,RTO,RTO,92620.315,False
2/18/2020 11:00:00 PM,2/18/2020 6:00:00 PM,RTO,RTO,RTO,RTO,95508.094,False
2/19/2020 12:00:00 AM,2/18/2020 7:00:00 PM,RTO,RTO,RTO,RTO,95330.365,False
2/19/2020 1:00:00 AM,2/18/2020 8:00:00 PM,RTO,RTO,RTO,RTO,93510.621,False
2/19/2020 2:00:00 AM,2/18/2020 9:00:00 PM,RTO,RTO,RTO,RTO,90074.413,False
2/19/2020 3:00:00 AM,2/18/2020 10:00:00 PM,RTO,RTO,RTO,RTO,85459.472,False
2/19/2020 4:00:00 AM,2/18/2020 11:00:00 PM,RTO,RTO,RTO,RTO,80884.862,False
2/19/2020 5:00:00 AM,2/19/2020 12:00:00 AM,RTO,RTO,RTO,RTO,77710.909,False
2/19/2020 6:00:00 AM,2/19/2020 1:00:00 AM,RTO,RTO,RTO,RTO,76302.341,False
2/19/2020 7:00:00 AM,2/19/2020 2:00:00 AM,RTO,RTO,RTO,RTO,75891.408,False
2/19/2020 8:00:00 AM,2/19/2020 3:00:00 AM,RTO,RTO,RTO,RTO,76503.759,False
2/19/2020 9:00:00 AM,2/19/2020 4:00:00 AM,RTO,RTO,RTO,RTO,78841.093,False
2/19/2020 10:00:00 AM,2/19/2020 5:00:00 AM,RTO,RTO,RTO,RTO,84378.861,False
2/19/2020 11:00:00 AM,2/19/2020 6:00:00 AM,RTO,RTO,RTO,RTO,92992.176,False
2/19/2020 12:00:00 PM,2/19/2020 7:00:00 AM,RTO,RTO,RTO,RTO,97660.547,False
2/19/2020 1:00:00 PM,2/19/2020 8:00:00 AM,RTO,RTO,RTO,RTO,97272.105,False
2/19/2020 2:00:00 PM,2/19/2020 9:00:00 AM,RTO,RTO,RTO,RTO,95707.884,False
2/19/2020 3:00:00 PM,2/19/2020 10:00:00 AM,RTO,RTO,RTO,RTO,94155.790,False
2/19/2020 4:00:00 PM,2/19/2020 11:00:00 AM,RTO,RTO,RTO,RTO,92397.903,False
2/19/2020 5:00:00 PM,2/19/2020 12:00:00 PM,RTO,RTO,RTO,RTO,90325.309,False
2/19/2020 6:00:00 PM,2/19/2020 1:00:00 PM,RTO,RTO,RTO,RTO,88900.272,False
2/19/2020 7:00:00 PM,2/19/2020 2:00:00 PM,RTO,RTO,RTO,RTO,87757.000,False
2/19/2020 8:00:00 PM,2/19/2020 3:00:00 PM,RTO,RTO,RTO,RTO,87574.480,False
2/19/2020 9:00:00 PM,2/19/2020 4:00:00 PM,RTO,RTO,RTO,RTO,89287.381,False
2/19/2020 10:00:00 PM,2/19/2020 5:00:00 PM,RTO,RTO,RTO,RTO,93316.556,False
2/19/2020 11:00:00 PM,2/19/2020 6:00:00 PM,RTO,RTO,RTO,RTO,98817.406,False
2/20/2020 12:00:00 AM,2/19/2020 7:00:00 PM,RTO,RTO,RTO,RTO,100349.232,False
2/20/2020 1:00:00 AM,2/19/2020 8:00:00 PM,RTO,RTO,RTO,RTO,99712.854,False
2/20/2020 2:00:00 AM,2/19/2020 9:00:00 PM,RTO,RTO,RTO,RTO,97515.990,False
2/20/2020 3:00:00 AM,2/19/2020 10:00:00 PM,RTO,RTO,RTO,RTO,93268.571,False
2/20/2020 4:00:00 AM,2/19/2020 11:00:00 PM,RTO,RTO,RTO,RTO,89122.307,False
2/20/2020 5:00:00 AM,2/20/2020 12:00:00 AM,RTO,RTO,RTO,RTO,86515.450,False
2/20/2020 6:00:00 AM,2/20/2020 1:00:00 AM,RTO,RTO,RTO,RTO,85378.678,False
2/20/2020 7:00:00 AM,2/20/2020 2:00:00 AM,RTO,RTO,RTO,RTO,85194.147,False
2/20/2020 8:00:00 AM,2/20/2020 3:00:00 AM,RTO,RTO,RTO,RTO,85784.714,False
2/20/2020 9:00:00 AM,2/20/2020 4:00:00 AM,RTO,RTO,RTO,RTO,88234.733,False
2/20/2020 10:00:00 AM,2/20/2020 5:00:00 AM,RTO,RTO,RTO,RTO,93472.766,False
2/20/2020 11:00:00 AM,2/20/2020 6:00:00 AM,RTO,RTO,RTO,RTO,101843.974,False
2/20/2020 12:00:00 PM,2/20/2020 7:00:00 AM,RTO,RTO,RTO,RTO,105781.854,False
2/20/2020 1:00:00 PM,2/20/2020 8:00:00 AM,RTO,RTO,RTO,RTO,105121.078,False
2/20/2020 2:00:00 PM,2/20/2020 9:00:00 AM,RTO,RTO,RTO,RTO,103995.444,False
2/20/2020 3:00:00 PM,2/20/2020 10:00:00 AM,RTO,RTO,RTO,RTO,103029.671,False
2/20/2020 4:00:00 PM,2/20/2020 11:00:00 AM,RTO,RTO,RTO,RTO,101643.904,False
2/20/2020 5:00:00 PM,2/20/2020 12:00:00 PM,RTO,RTO,RTO,RTO,100665.871,False
2/20/2020 6:00:00 PM,2/20/2020 1:00:00 PM,RTO,RTO,RTO,RTO,99784.042,False
2/20/2020 7:00:00 PM,2/20/2020 2:00:00 PM,RTO,RTO,RTO,RTO,98690.005,False
2/20/2020 8:00:00 PM,2/20/2020 3:00:00 PM,RTO,RTO,RTO,RTO,98880.468,False
2/20/2020 9:00:00 PM,2/20/2020 4:00:00 PM,RTO,RTO,RTO,RTO,100471.122,False
2/20/2020 10:00:00 PM,2/20/2020 5:00:00 PM,RTO,RTO,RTO,RTO,103746.048,False
2/20/2020 11:00:00 PM,2/20/2020 6:00:00 PM,RTO,RTO,RTO,RTO,108104.796,False
2/21/2020 12:00:00 AM,2/20/2020 7:00:00 PM,RTO,RTO,RTO,RTO,108959.268,False
2/21/2020 1:00:00 AM,2/20/2020 8:00:00 PM,RTO,RTO,RTO,RTO,107896.954,False
2/21/2020 2:00:00 AM,2/20/2020 9:00:00 PM,RTO,RTO,RTO,RTO,104670.447,False
2/21/2020 3:00:00 AM,2/20/2020 10:00:00 PM,RTO,RTO,RTO,RTO,100117.074,False
2/21/2020 4:00:00 AM,2/20/2020 11:00:00 PM,RTO,RTO,RTO,RTO,96046.512,False
2/21/2020 5:00:00 AM,2/21/2020 12:00:00 AM,RTO,RTO,RTO,RTO,93578.248,False
2/21/2020 6:00:00 AM,2/21/2020 1:00:00 AM,RTO,RTO,RTO,RTO,92589.862,False
2/21/2020 7:00:00 AM,2/21/2020 2:00:00 AM,RTO,RTO,RTO,RTO,92907.130,False
2/21/2020 8:00:00 AM,2/21/2020 3:00:00 AM,RTO,RTO,RTO,RTO,93941.199,False
2/21/2020 9:00:00 AM,2/21/2020 4:00:00 AM,RTO,RTO,RTO,RTO,96925.923,False
2/21/2020 10:00:00 AM,2/21/2020 5:00:00 AM,RTO,RTO,RTO,RTO,102608.370,False
2/21/2020 11:00:00 AM,2/21/2020 6:00:00 AM,RTO,RTO,RTO,RTO,111085.542,False
2/21/2020 12:00:00 PM,2/21/2020 7:00:00 AM,RTO,RTO,RTO,RTO,114989.944,False
2/21/2020 1:00:00 PM,2/21/2020 8:00:00 AM,RTO,RTO,RTO,RTO,112817.853,False
2/21/2020 2:00:00 PM,2/21/2020 9:00:00 AM,RTO,RTO,RTO,RTO,108859.388,False
2/21/2020 3:00:00 PM,2/21/2020 10:00:00 AM,RTO,RTO,RTO,RTO,105497.036,False
2/21/2020 4:00:00 PM,2/21/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102177.146,False
2/21/2020 5:00:00 PM,2/21/2020 12:00:00 PM,RTO,RTO,RTO,RTO,99107.171,False
2/21/2020 6:00:00 PM,2/21/2020 1:00:00 PM,RTO,RTO,RTO,RTO,96769.600,False
2/21/2020 7:00:00 PM,2/21/2020 2:00:00 PM,RTO,RTO,RTO,RTO,94640.808,False
2/21/2020 8:00:00 PM,2/21/2020 3:00:00 PM,RTO,RTO,RTO,RTO,93129.219,False
2/21/2020 9:00:00 PM,2/21/2020 4:00:00 PM,RTO,RTO,RTO,RTO,94315.012,False
2/21/2020 10:00:00 PM,2/21/2020 5:00:00 PM,RTO,RTO,RTO,RTO,97757.812,False
2/21/2020 11:00:00 PM,2/21/2020 6:00:00 PM,RTO,RTO,RTO,RTO,102756.539,False
2/22/2020 12:00:00 AM,2/21/2020 7:00:00 PM,RTO,RTO,RTO,RTO,104031.228,False
2/22/2020 1:00:00 AM,2/21/2020 8:00:00 PM,RTO,RTO,RTO,RTO,103331.241,False
2/22/2020 2:00:00 AM,2/21/2020 9:00:00 PM,RTO,RTO,RTO,RTO,101395.201,False
2/22/2020 3:00:00 AM,2/21/2020 10:00:00 PM,RTO,RTO,RTO,RTO,98051.862,False
2/22/2020 4:00:00 AM,2/21/2020 11:00:00 PM,RTO,RTO,RTO,RTO,94516.654,False
2/22/2020 5:00:00 AM,2/22/2020 12:00:00 AM,RTO,RTO,RTO,RTO,92018.552,False
2/22/2020 6:00:00 AM,2/22/2020 1:00:00 AM,RTO,RTO,RTO,RTO,90865.392,False
2/22/2020 7:00:00 AM,2/22/2020 2:00:00 AM,RTO,RTO,RTO,RTO,90447.549,False
2/22/2020 8:00:00 AM,2/22/2020 3:00:00 AM,RTO,RTO,RTO,RTO,90678.948,False
2/22/2020 9:00:00 AM,2/22/2020 4:00:00 AM,RTO,RTO,RTO,RTO,91724.566,False
2/22/2020 10:00:00 AM,2/22/2020 5:00:00 AM,RTO,RTO,RTO,RTO,94125.310,False
2/22/2020 11:00:00 AM,2/22/2020 6:00:00 AM,RTO,RTO,RTO,RTO,97645.917,False
2/22/2020 12:00:00 PM,2/22/2020 7:00:00 AM,RTO,RTO,RTO,RTO,99712.191,False
2/22/2020 1:00:00 PM,2/22/2020 8:00:00 AM,RTO,RTO,RTO,RTO,97979.150,False
2/22/2020 2:00:00 PM,2/22/2020 9:00:00 AM,RTO,RTO,RTO,RTO,94650.238,False
2/22/2020 3:00:00 PM,2/22/2020 10:00:00 AM,RTO,RTO,RTO,RTO,91370.750,False
2/22/2020 4:00:00 PM,2/22/2020 11:00:00 AM,RTO,RTO,RTO,RTO,87747.572,False
2/22/2020 5:00:00 PM,2/22/2020 12:00:00 PM,RTO,RTO,RTO,RTO,84389.312,False
2/22/2020 6:00:00 PM,2/22/2020 1:00:00 PM,RTO,RTO,RTO,RTO,81417.583,False
2/22/2020 7:00:00 PM,2/22/2020 2:00:00 PM,RTO,RTO,RTO,RTO,79030.491,False
2/22/2020 8:00:00 PM,2/22/2020 3:00:00 PM,RTO,RTO,RTO,RTO,78192.934,False
2/22/2020 9:00:00 PM,2/22/2020 4:00:00 PM,RTO,RTO,RTO,RTO,79329.743,False
2/22/2020 10:00:00 PM,2/22/2020 5:00:00 PM,RTO,RTO,RTO,RTO,82708.981,False
2/22/2020 11:00:00 PM,2/22/2020 6:00:00 PM,RTO,RTO,RTO,RTO,88015.598,False
2/23/2020 12:00:00 AM,2/22/2020 7:00:00 PM,RTO,RTO,RTO,RTO,90032.173,False
2/23/2020 1:00:00 AM,2/22/2020 8:00:00 PM,RTO,RTO,RTO,RTO,90113.382,False
2/23/2020 2:00:00 AM,2/22/2020 9:00:00 PM,RTO,RTO,RTO,RTO,89117.752,False
2/23/2020 3:00:00 AM,2/22/2020 10:00:00 PM,RTO,RTO,RTO,RTO,86996.334,False
2/23/2020 4:00:00 AM,2/22/2020 11:00:00 PM,RTO,RTO,RTO,RTO,84421.171,False
2/23/2020 5:00:00 AM,2/23/2020 12:00:00 AM,RTO,RTO,RTO,RTO,82657.634,False
2/23/2020 6:00:00 AM,2/23/2020 1:00:00 AM,RTO,RTO,RTO,RTO,81883.601,False
2/23/2020 7:00:00 AM,2/23/2020 2:00:00 AM,RTO,RTO,RTO,RTO,81667.253,False
2/23/2020 8:00:00 AM,2/23/2020 3:00:00 AM,RTO,RTO,RTO,RTO,82155.474,False
2/23/2020 9:00:00 AM,2/23/2020 4:00:00 AM,RTO,RTO,RTO,RTO,83305.334,False
2/23/2020 10:00:00 AM,2/23/2020 5:00:00 AM,RTO,RTO,RTO,RTO,85610.769,False
2/23/2020 11:00:00 AM,2/23/2020 6:00:00 AM,RTO,RTO,RTO,RTO,88646.454,False
2/23/2020 12:00:00 PM,2/23/2020 7:00:00 AM,RTO,RTO,RTO,RTO,90469.337,False
2/23/2020 1:00:00 PM,2/23/2020 8:00:00 AM,RTO,RTO,RTO,RTO,89066.083,False
2/23/2020 2:00:00 PM,2/23/2020 9:00:00 AM,RTO,RTO,RTO,RTO,85903.260,False
2/23/2020 3:00:00 PM,2/23/2020 10:00:00 AM,RTO,RTO,RTO,RTO,82628.920,False
2/23/2020 4:00:00 PM,2/23/2020 11:00:00 AM,RTO,RTO,RTO,RTO,79935.086,False
2/23/2020 5:00:00 PM,2/23/2020 12:00:00 PM,RTO,RTO,RTO,RTO,78002.347,False
2/23/2020 6:00:00 PM,2/23/2020 1:00:00 PM,RTO,RTO,RTO,RTO,76168.656,False
2/23/2020 7:00:00 PM,2/23/2020 2:00:00 PM,RTO,RTO,RTO,RTO,74844.066,False
2/23/2020 8:00:00 PM,2/23/2020 3:00:00 PM,RTO,RTO,RTO,RTO,75050.372,False
2/23/2020 9:00:00 PM,2/23/2020 4:00:00 PM,RTO,RTO,RTO,RTO,76808.406,False
2/23/2020 10:00:00 PM,2/23/2020 5:00:00 PM,RTO,RTO,RTO,RTO,80547.104,False
2/23/2020 11:00:00 PM,2/23/2020 6:00:00 PM,RTO,RTO,RTO,RTO,85768.384,False
2/24/2020 12:00:00 AM,2/23/2020 7:00:00 PM,RTO,RTO,RTO,RTO,87657.267,False
2/24/2020 1:00:00 AM,2/23/2020 8:00:00 PM,RTO,RTO,RTO,RTO,87223.131,False
2/24/2020 2:00:00 AM,2/23/2020 9:00:00 PM,RTO,RTO,RTO,RTO,84822.896,False
2/24/2020 3:00:00 AM,2/23/2020 10:00:00 PM,RTO,RTO,RTO,RTO,81391.206,False
2/24/2020 4:00:00 AM,2/23/2020 11:00:00 PM,RTO,RTO,RTO,RTO,78201.802,False
2/24/2020 5:00:00 AM,2/24/2020 12:00:00 AM,RTO,RTO,RTO,RTO,76327.117,False
2/24/2020 6:00:00 AM,2/24/2020 1:00:00 AM,RTO,RTO,RTO,RTO,75606.447,False
2/24/2020 7:00:00 AM,2/24/2020 2:00:00 AM,RTO,RTO,RTO,RTO,75875.038,False
2/24/2020 8:00:00 AM,2/24/2020 3:00:00 AM,RTO,RTO,RTO,RTO,76982.609,False
2/24/2020 9:00:00 AM,2/24/2020 4:00:00 AM,RTO,RTO,RTO,RTO,79859.117,False
